PriceList Name,PriceList ID,Currency Code,Description,Percentage,Is Increase,Rounding Type,Decimal Place,PriceList Status,Type,IsDefault,Item Name,SKU,Pricing Scheme,Start Quantity,End Quantity,PriceList Rate,Discount
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS PRINTER DOOR,ESC828,unit,1.00,1.00,170.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Cordwire 2pin L type,ECS828,unit,1.00,1.00,390.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,CCM SPARE,CCMSPARE,unit,1.00,1.00,1000.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Table Top Chottu 4v,CH4VSF,unit,1.00,1.00,1225.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Government Stamping Fee / Expense for 500kg,SF500,unit,1.00,1.00,565.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Load Cell 130 KG,BPC118,unit,1.00,1.00,220.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS4W KEYBOARD STICKER,ECS860,unit,1.00,1.00,150.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,EQUAL-UIP 57 White,UIP57,unit,1.00,1.00,950.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,AC Cord wire 2pin(3 yrad),CW2X3,unit,1.00,1.00,45.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Bill Printing scale Q11,ECSQ11,unit,1.00,1.00,12250.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Platform Weighing Scale 40X50 SS,PFPC40X50SS,unit,1.00,1.00,6500.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,PlatformLoadcell 350kg,PLC350,unit,1.00,1.00,360.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS4W WEIGH PAN,ECS702,unit,1.00,1.00,400.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Government Stamping Fee /Expense for 150Kg,SF150,unit,1.00,1.00,485.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,JW Cabinet Base,BS0504,unit,1.00,1.00,390.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,SPOS Smart scale support,SPOSSW09,unit,1.00,1.00,849.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Motherboard PF PC(Q),MPPQ,unit,1.00,1.00,180.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Label printing scale,HGLBL,unit,1.00,1.00,29500.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,BY Weighing PAN for Bench(BY5039E),BY012,unit,1.00,1.00,250.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,IND 202 KEYPAD,IK202,unit,1.00,1.00,110.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Q9LBL PRINTER GEAR LOCK,Q9739,unit,1.00,1.00,30.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS/LBL PRINTER CABLE,ECS832,unit,1.00,1.00,100.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,YS 50G Dustcover,YD50,unit,1.00,1.00,65.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,BS220+,BS220,unit,1.00,1.00,4689.300000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Platform Weighing Scale 600x800 MS (Trolley),PFPC600X800MS,unit,1.00,1.00,15000.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Government Stamping Fee /Expense for 200Kg,SF200,unit,1.00,1.00,485.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Platform Weighing Scale 420x520 SS,PFPC420X520SS,unit,1.00,1.00,5500.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS4W BODY SET,ECS855,unit,1.00,1.00,1000.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Display Board Green ( 6 LED),DISGR6,unit,1.00,1.00,55.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Label Printing Scale Merc,LPS7,unit,1.00,1.00,28000.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ELECTRONIC PLATFORM SCALE,PLT4050,unit,1.00,1.00,3500.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,RED LED DOUBLE DISPLAY INDICATOR,1802INDICATORR,unit,1.00,1.00,660.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Li Battery Adaptor,QPFPC010,unit,1.00,1.00,90.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,PALLET SCALE,PSC,unit,1.00,1.00,24500.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,BY Weighing PAN for ATMPCP & ATMPCW,BY013,unit,1.00,1.00,260.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,IND 202 DISPLAY,ID202,unit,1.00,1.00,130.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Q9LBL PRINT HEAD LOCK BOTTOM SENSOR,Q9741,unit,1.00,1.00,350.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,SS ADAPTOR 0.1MG,SA01,unit,1.00,1.00,270.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,SCANGLE - THERMAL PRINTER WITH WIFI,XP350BW,unit,1.00,1.00,4500.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ATMWPC white Dust Cover,ATMWDC,unit,1.00,1.00,65.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,PORTABLE SCALE 30X40 BACK DISPLAY,PSDGQ001,unit,1.00,1.00,370.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Bench Scale SS AD,BPCFSS,unit,1.00,1.00,3900.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,BLUETOOTH PARCEL SCALE,BLUETOOTHPARCELSCALE,unit,1.00,1.00,3834.600000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Table Top Scale SF 220x170 20kg/2g,TT220X170ABS,unit,1.00,1.00,975.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Government Stamping Fee /Expense for 300kg,SF300,unit,1.00,1.00,565.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS5W DUST COVER,ECS819,unit,1.00,1.00,100.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS4W POLE,ECS856,unit,1.00,1.00,350.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Motherboard PMS 63,MP63,unit,1.00,1.00,240.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,DHL FREIGHT CHARGES,FREIGHTDHL,unit,1.00,1.00,1.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ELECTRONIC PLATFORM SCALE-100kg,BEN30X40MSBR,unit,1.00,1.00,1500.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Government Stamping Fee / Expense for 50kg/100Kg,SF50100,unit,1.00,1.00,485.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Li Battery,LIBATT,unit,1.00,1.00,120.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,PLATFORM SCALE - BENCH(O),YS50GO,unit,1.00,1.00,2400.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,BY Front/Rear Housing for Indicator DY5037,BY014,unit,1.00,1.00,290.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,"SCANGLE - POS TERMINAL SGT-664 i5 15""",SGT664I515,unit,1.00,1.00,33150.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Government Stamping Fee /Expense for 600g,SF600G,unit,1.00,1.00,485.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Envelope,EVV,unit,1.00,1.00,1.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,IRON SEALING MACHINE 30CM,SM30,unit,1.00,1.00,1290.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Government Stamping Fee /Expense for 5 kg,SF05,unit,1.00,1.00,320.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,TABLE TOP WITH BLUETOOTH,TTWB,unit,1.00,1.00,2000.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Platform 1.2mx1.2m,PLT1200,unit,1.00,1.00,15000.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Government Stamping Fee / Expense for 15kg,SF15,unit,1.00,1.00,535.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,TRIPOLE STAND SET,TRIPOLESTAND,unit,1.00,1.00,500.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Government Stamping Fee / Expense for 20 KG,SF20,unit,1.00,1.00,320.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Government Stamping Fee /Expense for 0.1mg,SF01MG,unit,1.00,1.00,485.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Platform Scale Full SS,YS5010SS,unit,1.00,1.00,4200.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,CHICKEN SCALE 50KG SS,CS250X250SS,unit,1.00,1.00,2250.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,TABLE TOP ABS (VIBRANT),VIBRANT300X240ABS,unit,1.00,1.00,1800.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,GLASS ELECTRONIC PERSONAL SCALE,EB8020,unit,1.00,1.00,660.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Price Computing Scale YS889,YS889,unit,1.00,1.00,0.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,KITCHEN  SCALE,MK2003,unit,1.00,1.00,450.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,BATTERY 4V 4.5AH UPLUS,BU445,unit,1.00,1.00,195.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Q9LBL PRINTER PART BUSH,Q9753,unit,1.00,1.00,100.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS5W BLACK PAN (UNDER SS PAN),ECS841,unit,1.00,1.00,320.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Label Printing scale Q8LBL,Q8LBL,unit,1.00,1.00,16600.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Platform Weighing Scale  400x500 SS,PFPC400X500SS,unit,1.00,1.00,4200.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Motherboard ATM PC Waterproof,WPC402,unit,1.00,1.00,150.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,FLOOR SCALE INDICATOR WITH EXTRA DISPLAY,K12IND,unit,1.00,1.00,1250.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS5W DISPLAY STICKER FRONT,ECS823,unit,1.00,1.00,90.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,CHOTTU 40KG LOAD CELL,CH606,unit,1.00,1.00,130.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Loadcell 750 kg 25 x35 4 HOLE,LC750KG25X35,unit,1.00,1.00,600.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Government Stamping Fee /Expense for 3000Kg,SF3000,unit,1.00,1.00,980.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,LUGGAGE SCALE,EP3004,unit,1.00,1.00,240.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Shear Beam Loadcell Imported 2000kg,SBLI20,unit,1.00,1.00,500.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Indicator,IND202,unit,1.00,1.00,1000.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,LABEL PRINTING SCALE Q10,Q10LBL,unit,1.00,1.00,15500.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,BY Front/Rear Housing for Bench,BY010,unit,1.00,1.00,240.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ATM JUNIOR Back Display Board(GREEN),AJBDBG,unit,1.00,1.00,110.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Q9LBL PRINTER PAPER HEIGHT ADJUSTER,Q9737,unit,1.00,1.00,25.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS INDICATOR DISPALY STICKER,EIDS,unit,1.00,1.00,125.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,"POS Terminal 15.6"" Android",668A156,unit,1.00,1.00,20955.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,PCB PALLET SCALE(YCS),PPSY,unit,1.00,1.00,450.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,SPOS Multi shop support,SPOSSW12,unit,1.00,1.00,849.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Analytical Balance 220g /0.1mg,BSM2204,unit,1.00,1.00,21500.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Platform Weighing Scale 450x600 SS,PF4560,unit,1.00,1.00,5500.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Keyboard ATM PC Waterproof,WPC405,unit,1.00,1.00,130.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,SMPS 20V TMA,Q8604,unit,1.00,1.00,1400.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS5W DISPLAY STICKER BACK,ECS824,unit,1.00,1.00,90.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,BODY SET CHOTTU,CH607,unit,1.00,1.00,350.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Loadcell 1000 kg 25 x35 4 HOLE,LC1000KG25X35,unit,1.00,1.00,600.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,YS 50G Lock Spring,BPC124,unit,1.00,1.00,30.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,SPOS Subscription Upgrade (Standard to Premium),SPOSSW13,unit,1.00,1.00,700.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Analytical Balance 220g/1 mg,BSM2203,unit,1.00,1.00,9900.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Platform Scale 60x60,PF60MS,unit,1.00,1.00,4900.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Government Stamping Fee /Expense for 10 kg,SF10,unit,1.00,1.00,320.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Platform Weighing Scale 400x400 MS,PFPC400X400MS,unit,1.00,1.00,3700.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS5W KEYBOARD STICKER,ECS825,unit,1.00,1.00,160.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS5W / TMAQ9 Dot Matrix display,ECS826,unit,1.00,1.00,750.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Display Board Red ( 6  LED),DBRL6,unit,1.00,1.00,45.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,"Label Printing Scale - Smart 4.3""",LPS43,unit,1.00,1.00,23500.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,DIGITAL KITCHEN SCALE -10Kg,EK6003,unit,1.00,1.00,425.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ELECTRONIC PLATFORM SCALE (G),PLTPC400X500MSGREEN,unit,1.00,1.00,3600.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECONOMIC BENCH MS (B),BY5039EB,unit,1.00,1.00,1650.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Platform Scale 40x50,PF4050SS,unit,1.00,1.00,6500.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,BY Weighing PAN for Bench(YS5010SS),BY011,unit,1.00,1.00,450.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,YESWEIGH BAG,BAG,unit,1.00,1.00,0.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Q9LBL LABEL OUT SENSOR COVER,Q9738,unit,1.00,1.00,120.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS/LBL DISPLAY CABLE (45CM),ECS833,unit,1.00,1.00,175.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,CURRENCY COUNTING MACHINE (AL800),AL80,unit,1.00,1.00,3500.000000,
